IdStation,CodePostal,TypeRoute,Long,Lat
31140002,31140,R,142004,4368345
31140003,31140,R,142336.766,4367811.378
31140004,31140,R,146615,4370656
31140005,31140,R,139700,4370800
31140006,31140,R,145702,4365886
31140007,31140,R,143137.428827,4365899.09612
31140008,31140,R,145153,4369036
31140009,31140,R,142731,4367109
31140010,31140,R,142731,4367109
31140011,31140,R,142337.775,4367814.446
31150001,31150,R,140426.574746,4368754.79952
31150002,31150,R,141541,4372086
31150003,31150,R,141013,4372428
31150004,31150,R,141736,4371359
31150005,31150,R,141013,4372428
31150006,31150,R,139870.58226845,4372067.7844312
31150007,31150,R,137775.813,4370636.847
31170001,31170,R,131989,4357552
31170002,31170,R,134369,4358165
31170004,31170,R,132671.523129,4357773.52009
31170007,31170,R,134700,4358600
31180001,31180,R,151600,4366900
31190001,31190,R,146970,4335226
31190002,31190,R,147203.766924,4334838.13042
31190003,31190,R,145777.136189,4336353.8424
31190004,31190,R,146970,4335226
31200001,31200,R,142333,4361923
31200002,31200,R,146700,4364300
31200008,31200,R,142942,4363962
31200009,31200,R,142382.173515,4365416.36143
31200011,31200,R,142092.380782,4361538.81764
31200013,31200,R,144738,4361559
31200016,31200,R,141904.579308,4365785.60119
31200019,31200,R,142200,4365600
31200020,31200,R,142333,4361923
31200021,31200,R,144738,4361559
31200022,31200,R,142092.380782,4361538.81764
31200023,31200,R,141904.579308,4365785.60119
31210001,31210,R,58785,4306544
31210002,31210,A,61534.659318,4311046.87818
31210004,31210,R,56596,4308796
31210005,31210,R,57435,4308639
31210006,31210,R,57594.1147516,4308750.68572
31210007,31210,A,61601,4312965
31220001,31220,R,100901,4319845
31220002,31220,R,108600,4320800
31220005,31220,R,109067,4320779
31220006,31220,A,111500,4326200
31230003,31230,R,84542,4339954
31230004,31230,R,83500,4338600
31240002,31240,R,148432,4364881
31240003,31240,R,150600,4364900
31240004,31240,R,147066,4365517
31240005,31240,R,148100,4365800
31250001,31250,R,199200,4345400
31250002,31250,R,200552.072067,4346286.84168
31250003,31250,R,200522,4346051
31250004,31250,R,199410,4345351
31250005,31250,R,200167,4345794
31260001,31260,R,95132,4308871
31270003,31270,R,132300,4352500
31270004,31270,R,134950,4352967
31270005,31270,R,135261,4354629
31270006,31270,R,134334.11077958,4352415.8307448
31270007,31270,R,134334.11077958,4352415.8307448
31290001,31290,R,170300,4339900
31290002,31290,A,180632.404804,4335332.06269
31290003,31290,A,180887.60751094,4335311.8152625
31290004,31290,R,180987,4335259
31290005,31290,R,171230,4340281
31290007,31290,R,170900,4340600
31290008,31290,A,180632.404804,4335332.06269
31290009,31290,A,180887.60751094,4335311.8152625
31290011,31290,R,170328.14566635,4340436.0413219
31300002,31300,R,141729,4359914
31300003,31300,R,140010.690486,4358930.02936
31300004,31300,R,139858.1,4360072.6
31300005,31300,R,142364,4358821
31300006,31300,A,140010.690486,4358930.02936
31300007,31300,R,141729,4359914
31300008,31300,A,139858.1,4360072.6
31310001,31310,R,119403,4326386
31310002,31310,R,122653,4320107
31310004,31310,R,120100,4326200
31320001,31320,R,151216.569,4352075.196
31320004,31320,R,149981.031168,4351426.32736
31320005,31320,R,149983,4351412
31330001,31330,R,130000,4376100
31330002,31330,R,128600,4377100
31330004,31330,R,129370,4372244
31330005,31330,R,129560,4376903
31340001,31340,R,150542,4385892
31350002,31350,R,66086,4328438
31350003,31350,R,64931,4328699
31370001,31370,R,111718.336311,4341394.56769
31380002,31380,R,156100,4371700
31390001,31390,R,121623,4329250
31390002,31390,R,122235.602,4330940.094
31400002,31400,R,148972.428827,4357501.20169
31400005,31400,R,145865,4356646
31400006,31400,R,149007,4357459
31400007,31400,R,145600,4356900
31400008,31400,R,147360,4357413
31400009,31400,R,145598,4357521
31400010,31400,R,145500,4359000
31410001,31410,R,123868,4335535
31410002,31410,A,124486.306131,4333626.95376
31410003,31410,A,124570.64998659,4333620.3735223
31410004,31410,R,126700,4339200
31410007,31410,R,131700,4333000
31410008,31410,R,127458,4335782
31420001,31420,R,,
31420003,31420,R,89829.083,4321030.236
31430002,31430,R,106900,4328800
31440001,31440,R,63846,4291085
31440002,31440,R,64857.999999999,4291360
31450001,31450,A,155100,4349500
31450002,31450,A,154900,4348400
31450003,31450,R,158500,4345400
31450004,31450,R,155587.32658,4350652.71232
31460002,31460,R,175158,4353343
31470001,31470,R,123845,4354109
31470002,31470,R,118300,4351800
31470003,31470,R,118081,4351724
31470004,31470,R,122783.046258,4353384.42657
31470005,31470,R,118972,4351195
31470006,31470,R,119040.001786,4354945.02569
31470007,31470,R,123129.55,4353564.12
31480002,31480,R,106338,4372975
31490001,31490,R,126200,4360200
31500003,31500,R,145228.761564,4361492.4851
31500004,31500,R,148960,4359426
31500006,31500,R,146817,4361903
31500007,31000,R,145895,4362619
31500008,31500,R,148111,4360588
31500010,31500,R,147099,4360567
31500012,31500,R,147916,4360513
31500013,31500,R,148596.78,4359830
31520003,31520,R,147830.373,4353573.16
31520004,31520,R,147921,4354027
31520005,31520,R,147921,4354027
31530003,31530,R,121900,4369800
31530004,31530,R,121465.264,4368483.974
31560001,31560,R,162372.998214,4336388.48963
31570001,31570,R,165919,4356136
31590001,31590,R,166327.85944,4365758.20679
31590002,31590,R,165175,4365307
31590003,31520,R,147500,4354600
31600001,31600,R,137327.902923,4341956.30403
31600002,31600,R,133117.260671,4347162.50039
31600003,31600,R,4348845.23805,134028.333537
31600004,31600,R,132047,4345166
31600005,31600,R,131697.733969,4348972.23965
31600006,31600,R,132588,4346120
31600007,31600,R,134028.333537,4348845.23805
31600008,31600,R,122300,4343000
31620001,31620,A,135975,4381169
31620002,31620,R,140539.238436,4378079.24635
31620004,31620,A,138323.53187145,4378949.7496709
31620005,31620,R,139000,4383200
31620006,31620,R,133900,4378600
31620007,31620,R,136997.38694,4376537.48555
31620009,31620,R,141442,4378099
31620010,31620,A,135885.38,4378267.1
31620011,31620,A,136195.28,4381252.34
31650001,31650,R,153091.957315,4355565.94277
31650002,31650,R,151896,4356456
31650003,31650,R,153091.957315,4355565.94277
31660001,31660,R,159300,4380200
31660002,31660,R,160199,4380097
31660003,31660,R,162463,4377808
31660004,31660,R,162411,4377777
31670001,31670,R,153456.190391,4353113.71118
31673001,31670,R,150400,4355100
31700001,31700,R,128413.626363,4367282.04887
31700002,31700,R,136485,4365557
31700003,31700,R,138488,4364562
31700004,31700,R,139831,4362674
31700005,31700,R,136810,4364668
31700006,31700,R,133671,4364889
31700007,31700,R,136500,4366800
31700009,31700,R,138488,4364562
31700010,31700,R,136500,4365600
31770001,31770,R,133000,4361300
31770002,31770,R,132964,4361118
31770004,31770,R,135239,4360993
31770005,31770,R,133600,4360800
31780001,31780,R,144000,4368700
31790002,31790,R,137300,4373800
31790003,31790,R,136600,4374600
31790004,31790,R,141843.96506772,4375354.004362
31800001,31800,R,73742.7943292,4311070.06048
31800003,31800,R,72578,4311942
31800004,31800,R,81539.999999999,4310515
31800005,31800,R,71800,4310900
31800006,31800,R,67696,4308258
31800007,31800,R,73742.7943292,4311070.06048
31800008,31800,R,76068.347139574,4311753.5160019
31800009,31800,R,78800,4311300
31810002,31810,R,145700,4342600
31810003,31810,R,142589.262458,4343821.9638
31820001,31820,R,128404,4360785
31830001,31830,R,130900,4357000
31840001,31840,R,132722,4368513
31850002,31850,R,155321.025809,4364593.84814
31850003,31850,R,153200,4365000
31860001,31860,R,141651.305941,4345554.64271
31860003,31860,R,139333.404804,4345313.60694
31860004,31860,R,138925,4347891
31860005,31860,R,138972,4345002
31880001,31880,R,127493,4358227
32000001,32000,R,58200,4363100
32000002,32000,R,56553,4365529
32000004,32000,R,59127.5479495,4366418.27846
32000005,32000,R,59000,4363600
32000006,32000,R,54649.1818384,4368454.2264
32000007,32000,R,59912,4364991
32000008,32000,R,59470,4364879
32100001,32100,R,37200,4394800
32100002,32100,R,37835,4395976
32100003,32100,R,36736.000000001,4396458
32110001,32110,R,-3300,4375900
32120001,32120,R,87800,4372900
32120002,32120,R,88100,4373100
32130001,32130,R,93200,4349000
32130002,32130,R,93640,4348814
32140001,32140,R,57795,4344254
32150002,32150,R,-6200,4393500
32160001,32160,R,4200,4360000
32190001,32190,R,29500,4375500
32190002,32190,R,16781,4376505
32190003,32190,R,31100,4376600
32200001,32200,R,88000,4362600
32200004,32200,R,86676.4288266,4363116
32200005,32200,R,88300,4362400
32200006,32200,R,87800,4362800
32220001,32220,R,92231,4347068
32230002,32230,R,17224.231688881,4351898.5448291
32240001,32240,R,-17899,4383380
32260001,32260,R,59303.9759778,4349411.72052
32260002,32260,R,59442.002,4349441.518
32290001,32290,R,7899.73932874,4369655.37109
32300001,32300,R,39416,4350119
32300002,32300,R,39500,4350500
32300003,32300,R,41400,4351700
32310003,32310,R,38005.999999999,4388324
32310004,32310,R,39218.073553467,4386880.8228625
32340001,32340,R,75700,4399800
32380001,32380,R,76147.5596563,4388568.65399
32400001,32400,R,-7400,4365600
32400003,32400,R,-7939,4366835
32460001,32460,R,-19100,4377800
32500001,32500,R,65495.619308471,4386191.1484334
32500002,32500,R,66200,4384400
32500003,32500,R,66085,4384216
32500004,32500,R,66136.6174313,4385111.5431
32500005,32500,R,66406,4385302
32550001,32550,R,57500,4361700
32600001,32600,R,108938,4361391
32600002,32600,R,106900,4360100
32700001,32700,R,62816,4391662
32700002,32700,R,63383,4393565
32720001,32720,R,-23176.1032346,4370090.65278
32720002,32720,R,-23405.63,4370274.87
32730002,32730,R,20067.6102855,4340807.60062
32730004,32730,R,20200,4340200
32800001,32800,R,10749,4386386
32800002,32800,R,10112,4385963
32810002,32810,R,62401.360332948,4371820.2527212
32810003,32810,R,63168.04,4371300.15
33000002,33800,R,-55835,4483103
33000003,33000,R,-54145,4482909
33000005,33000,R,-60144,4481881
33000006,33800,R,-54646,4482532
33000007,33000,R,-59240,4485517
33000008,33000,R,-59890,4483481
33000009,33000,R,-59880.0240222,4483659.03517
33000010,33200,R,-62600,4484100
33000014,33000,R,-59229.096,4485515.654
33000015,33000,R,-59904.193,4483478.954
33000016,33000,R,-60188.863,4481876.965
33000021,33000,R,-55836.999999999,4483106
33000022,33000,R,-59891.999999999,4483702
33000023,33100,R,-54145,4482909
33000024,33000,R,-57028,4486128
33080001,33300,R,-56300,4488300
33100001,33100,R,-54511.091,4484939.193
33110001,33110,R,-60819,4486859
33110003,33110,R,-58800,4486100
33110005,33110,R,-60117,4486146
33110006,33110,R,-60800,4486800
33110007,33110,R,-61182,4486049
33112001,33112,R,-81000,4515200
33113002,33113,R,-49100,4442900
33114001,33114,R,-77200,4460700
33120003,33120,R,-114713,4465205
33120004,33120,R,-115822.724239,4465728.25374
33120005,33120,R,-117282,4465517
33120006,33120,R,-118689,4465002
33120007,33120,R,-118700,4465000
33121002,33121,R,-103744,4507901
33124001,33124,R,-4672.52,4452229.11
33127002,33127,R,-77864.6654757,4480067.86444
33127003,33127,R,-77200,4480900
33127004,33127,R,-76700,4484200
33130001,33130,R,-54801.6654757,4481733.22783
33130002,33130,R,-53500,4479400
33130003,33130,R,-54839,4481703
33130004,33130,R,-56700,4479000
33130006,33130,R,-54836.073,4481687.454
33133002,33133,R,-27500,4499600
33138001,33138,R,-103713,4470331
33140001,33140,R,-56400,4478400
33140004,33140,R,-56648.5062526,4478193.24328
33140005,33140,R,-57865,4476979
33140006,33140,R,-53211,4475214
33140007,33140,R,-55053,4475395
33140009,33140,R,-57873,4476987
33140010,33140,R,-53036.29,4472898.64
33150001,33150,R,-51664,4485389
33150003,33150,R,-51690.102,4485403.38
33160003,33160,R,-74600,4490500
33167001,33160,R,-69100,4488400
33170003,33170,A,-59584.7661255,4478575.19868
33170004,33170,A,-59313.0275951,4478572.11662
33170005,33170,R,-60342.3825687,4478586.33828
33170006,33170,R,-61037,4477745
33170007,33170,R,-59500,4477600
33170008,33170,R,-61037,4477745
33187001,33185,R,-69384.409974,4486071.60511
33187002,33187,R,-69384.409974,4486071.60511
33190002,33190,R,-8785,4458458
33190004,33190,R,-6804,4458387
33190005,33190,R,-8100,4458500
33190006,33190,R,-3300,4459000
33200001,33200,R,-63422,4486026
33210001,33210,R,-26500,4455100
33210002,33210,R,-29929.4925695,4457007.02602
33210003,33210,R,-25400,4454200
33210008,33210,R,-24200,4454200
33210010,33210,R,-25317,4454883
33210011,33210,R,-29929.4925695,4457007.02602
33220001,33220,R,18127.4955339,4484521.43258
33220003,33220,R,21836,4483542
33220004,33220,R,20514.6156449,4484285.24219
33220006,33220,R,22100,4482600
33220007,33220,R,22996.9430234,4484148.54731
33230001,33230,R,-12064,4504571
33230002,33230,R,-12229.2144133,4504835.66606
33240001,33240,R,-44400,4499700
33240002,33240,A,-43082.8070241,4497902.95481
33240003,33240,R,-37700,4496900
33240004,33240,R,-44910,4498906
33240005,33240,A,-43310,4497511
33240007,33240,R,-44000,4499600
33240008,33240,R,-38674.4937474,4497510.11062
33240010,33240,A,-43082.8070241,4497902.95481
33240011,33240,R,-44910,4498906
33250002,33250,R,-74900,4519300
33250003,33250,R,-74941,4519471
33250004,33250,R,-75000,4520100
33260001,33260,R,-115600,4464100
33260005,33260,R,-114600,4461039
33260006,33260,R,-113458.321221,4461662.23914
33260008,33260,R,-115728.329165,4464669.04368
33260010,33260,R,-115800,4454900
33260011,33260,R,-112300,4461800
33260012,33260,R,-115747,4464641
33270001,33270,R,-52388,4481412
33290001,33290,R,-63068,4494839
33290003,33290,R,-62917,4495436
33290004,33290,R,-60351,4494765
33290005,33290,R,-62410,4491059
33290009,33290,R,-62400,4491100
33300001,33300,R,-57458,4485699
33300002,33300,R,-58194.0240222,4486347.67881
33300003,33300,R,-56700,4486300
33300004,33300,R,-57028,4486128
33300005,33300,R,-58571.999999999,4486190
33306001,33310,R,-50700,4487900
33310001,33310,R,-50559.1860198,4487127.1372
33310002,33310,R,-51091.2011098,4488193.68274
33310003,33310,R,-51792,4487922
33310006,33310,R,-51800,4487900
33310007,33310,R,-50559.1860198,4487127.1372
33310008,33310,R,-51091.2011098,4488193.68274
33320003,33320,R,-65100,4488100
33320004,33320,R,-66446,4491602
33320006,33320,R,-66576,4489271
33320007,33320,R,-66579.000000002,4489263
33320008,33320,R,-66579.000000002,4489263
33323001,33130,R,-55642,4480581
33330002,33330,R,-16211.847,4489932.116
33340001,33340,R,-93839,4531030
33340002,33340,R,-93060,4529798
33340003,33340,R,-92400,4528900
33340004,33340,R,-94038,4531240
33350002,33350,R,-6368,4485397
33350003,33350,R,-4451,4485378
33360001,33360,R,-49547,4478260
33360002,33360,R,-48520,4476511
33360003,33360,R,-49500,4478300
33370002,33370,R,-48600,4483800
33370003,33370,R,-49079.8558668,4486726.12449
33370004,33370,R,-49238.4510624,4483992.28282
33370005,33370,R,-46903.4643659,4487122.02038
33370006,33370,R,-49500,4490100
33370007,33370,R,-44377.6174313,4482520.23373
33370008,33370,R,-49700,4486800
33370009,33370,R,-49742,4485841
33370012,33370,R,-49160,4483956
33370013,33370,R,-40585,4483639
33370014,33370,R,-49160,4483956
33370015,33370,R,-49742,4485841
33370016,33370,R,-40458.625713883,4483274.1171131
33380001,33380,R,-96174,4463788
33380002,33380,R,-85750,4469104
33380003,33380,R,-94500,4461100
33380004,33380,R,-91800,4461800
33390001,33390,R,-61901.1903911,4518957.97375
33390003,33390,R,-64266,4512716
33390004,33820,R,-60700,4529100
33400001,33400,R,-58577,4481708
33400002,33400,R,-58700,4478871
33400003,33400,R,-56783,4479521
33400004,33400,R,-63063.793341,4482169.20509
33400005,33400,R,-56800,4479500
33400008,33400,R,-57404,4480962
33400009,33400,R,-58724.259,4478945.478
33402001,33400,R,-58415,4479956
33410001,33410,R,-32300,4463600
33410003,33410,R,-32242.462921154,4464434.0976895
33410004,33410,R,-32436,4464576
33410006,33410,R,-32400,4464600
33420001,33420,R,-18682,4483007
33420002,33420,R,-19038.8244327,4482970.56195
33420003,33420,R,-25698.74,4485992.34
33430001,33430,R,-21895.2882664,4443387.74007
33430002,33430,R,-23100,4444000
33430005,33430,R,-22905.8354175,4443873.77441
33440001,33440,R,-49048.2108404,4492690.73769
33440002,33440,R,-48032.0933142,4491866.09566
33440004,33440,R,-53416.6192178,4495375.31759
33450001,33450,R,-42205.62815,4491597.57611
33450002,33450,R,-39117,4491224
33450003,33450,R,,
33450004,33450,R,-37071,4492102
33450005,33450,R,-45000,4492100
33450006,33450,R,-43500,4487100
33460003,33460,R,-69347.3807822,4499409.35187
33460004,33460,R,-61885.1,4499942.13
33470001,33470,R,-107400,4461900
33470002,33470,R,-106700,4463800
33470003,33470,R,-101800,4462200
33480002,33480,R,-79900,4503300
33480003,33480,R,-78900,4502300
33480005,33480,R,-78813.741,4502874.502
33480006,33480,R,-89332,4496672
33490002,33490,R,-18357.356360874,4457218.746814
33500001,33500,R,-21800,4490100
33500002,33500,R,-25401.935269,4491320.01846
33500003,33500,R,-24209,4491875
33500004,33500,R,-24024,4493000
33500005,33500,R,-23355,4490603
33500006,33500,R,-24209,4491875
33500007,33500,R,-25401.935269,4491320.01846
33502001,33500,R,-16900,4488100
33510002,33510,R,-110340.094302,4474564.12592
33510003,33510,R,-109300,4474500
33520001,33520,R,-61381,4487113
33520002,33520,A,-57900,4488800
33520003,33520,A,-58098,4488778
33520005,33520,R,-62338.721,4487777.001
33523001,33520,R,-61734.000000001,4487365
33540001,33540,R,-8900,4469800
33550001,33550,R,-40408,4471039
33550002,33550,R,-39435,4471373
33560001,33560,R,-51700.209054,4488833.37223
33560002,33560,R,-48900,4490700
33560003,33560,R,-49800,4489600
33560004,33560,R,-51700,4488800
33580001,33580,R,8806,4464988
33600001,33600,R,-63638,4478495
